candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,ANIMAL RIGHTS,ANIMAL RIGHTS,IDEOLOGY/SINGLE ISSUE,11,"$13,571"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,"PUBLIC WORKS, INDUSTRIAL & COMMERCIAL CONSTRUCTION",GENERAL CONTRACTORS,CONSTRUCTION,140,"$13,361"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,SPORTING GOODS SALES & MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,12,"$13,310"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,"TECHNICAL, BUSINESS & VOCATIONAL SCHOOLS AND SERVICES",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,132,"$13,301"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,WOMEN'S ISSUES,WOMEN'S ISSUES,IDEOLOGY/SINGLE ISSUE,6,"$13,035"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,US POSTAL SERVICE UNIONS & ASSOCIATIONS,PUBLIC SECTOR UNIONS,LABOR,4,"$13,000"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,AUTO MANUFACTURERS,AUTOMOTIVE,TRANSPORTATION,76,"$12,962"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,SPACE VEHICLES & COMPONENTS,AIR TRANSPORT,TRANSPORTATION,14,"$12,876"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,"DAIRY FARMERS & WHOLESALE AND RETAIL MILK, CHEESE AND ICE CREAM DEALERS",DAIRY,AGRICULTURE,28,"$12,803"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,MINING SERVICES & EQUIPMENT,MINING,ENERGY & NATURAL RESOURCES,19,"$12,800"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,SECURITY SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,20,"$12,754"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,FABRICATED METAL PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,40,"$12,695"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,CREDIT UNIONS,CREDIT UNIONS,"FINANCE, INSURANCE & REAL ESTATE",61,"$12,510"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,GENERAL BUSINESS ASSOCIATIONS,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,5,"$12,500"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,"CASINOS, RACETRACKS & GAMBLING",GAMBLING & CASINOS,GENERAL BUSINESS,60,"$12,406"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,PLASTICS & RUBBER PROCESSING AND PRODUCTS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,67,"$12,301"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,DEFENSE-RELATED SERVICES,MISCELLANEOUS DEFENSE,DEFENSE,24,"$12,250"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,SEARCH ENGINE/EMAIL SERVICES,COMPUTER EQUIPMENT & SERVICES,COMMUNICATIONS & ELECTRONICS,4,"$12,100"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,FOOD WHOLESALERS,FOOD PROCESSING & SALES,AGRICULTURE,13,"$12,058"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,NUTRITIONAL & DIETARY SUPPLEMENTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,6,"$12,000"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,AUTO REPAIR,AUTOMOTIVE,TRANSPORTATION,41,"$11,973"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,CHEMICALS,CHEMICAL & RELATED MANUFACTURING,GENERAL BUSINESS,70,"$11,863"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,AMUSEMENT & RECREATION CENTERS,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,8,"$11,750"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,PRO-ISRAEL,FOREIGN & DEFENSE POLICY,IDEOLOGY/SINGLE ISSUE,5,"$11,750"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,7,"$11,700"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,71,"$11,480"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,LAW SCHOOLS,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,5,"$11,450"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,SATELLITE TV OPERATORS,CABLE TV,COMMUNICATIONS & ELECTRONICS,8,"$11,355"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,GREETING CARD PUBLISHING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,6,"$11,310"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,NONPROFIT FOUNDATIONS,NONPROFIT INSTITUTIONS,GOVERNMENT AGENCIES/EDUCATION/OTHER,15,"$11,280"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,JEWELRY,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,14,"$11,250"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,MISCELLANEOUS AGRICULTURE,MISCELLANEOUS AGRICULTURE,AGRICULTURE,6,"$11,200"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,BUILDING MATERIALS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,4,"$11,200"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,PRECISION INSTRUMENTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,4,"$11,200"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,AMUSEMENT PARKS,RECREATION & LIVE ENTERTAINMENT,GENERAL BUSINESS,9,"$11,200"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,ENVIRONMENTAL POLICY,PRO-ENVIRONMENTAL POLICY,IDEOLOGY/SINGLE ISSUE,4,"$11,200"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,"PUBLIC SCHOOL TEACHERS, ADMINISTRATORS & OFFICIALS",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,200,"$11,148"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,PERSONAL PRODUCTS MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,20,"$11,012"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,HEALTH & WELFARE POLICY,HEALTH & WELFARE POLICY,IDEOLOGY/SINGLE ISSUE,44,"$10,909"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,DENTISTS,HEALTH PROFESSIONALS,HEALTH,145,"$10,828"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,CIVIL SERVICE & GOVERNMENT UNIONS,PUBLIC SECTOR UNIONS,LABOR,3,"$10,600"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,RETAIL TRADE UNIONS,GENERAL TRADE UNIONS,LABOR,13,"$10,390"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,HEALTH CARE PRODUCTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,9,"$10,250"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,LUMBER AND WOOD PRODUCTS & LUMBER YARDS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,22,"$10,100"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,CHAMBERS OF COMMERCE,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,5,"$10,090"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,MINORITY & ETHNIC GROUPS,MINORITY & DISABILITY GROUPS,IDEOLOGY/SINGLE ISSUE,5,"$10,050"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,PAYMENT PROCESSORS,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",31,"$10,014"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,COMMUNICATIONS & HI-TECH UNIONS,GENERAL TRADE UNIONS,LABOR,2,"$10,000"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,MANUFACTURING UNIONS,GENERAL TRADE UNIONS,LABOR,2,"$10,000"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,FOOD STORES,FOOD PROCESSING & SALES,AGRICULTURE,111,"$9,905"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,TRUCKING,TRUCKING,TRANSPORTATION,20,"$9,878"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,RECREATIONAL TRANSPORT,MISCELLANEOUS TRANSPORT,TRANSPORTATION,9,"$9,800"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,EXPRESS DELIVERY SERVICES,AIR TRANSPORT,TRANSPORTATION,149,"$9,788"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,"BOOK, NEWSPAPER & PERIODICAL PUBLISHING",PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,43,"$9,738"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,FUNERAL SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,62,"$9,715"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,VETERINARIANS,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,31,"$9,670"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,5,"$9,602"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,STATE & LOCAL GOVERNMENT EMPLOYEE UNIONS,PUBLIC SECTOR UNIONS,LABOR,40,"$9,601"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,"ENVIRONMENTAL SERVICES, EQUIPMENT & CONSULTING",ENVIRONMENTAL SERVICES & EQUIPMENT,ENERGY & NATURAL RESOURCES,35,"$9,518"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,HORSE BREEDERS,LIVESTOCK,AGRICULTURE,192,"$9,320"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,TRAVEL AGENTS,LODGING & TOURISM,GENERAL BUSINESS,46,"$9,237"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,APPAREL & ACCESSORY STORES,RETAIL SALES,GENERAL BUSINESS,43,"$9,141"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,LAW SCHOOLS,EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,24,"$9,115"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,MEAT PROCESSING & PRODUCTS,FOOD PROCESSING & SALES,AGRICULTURE,10,"$9,100"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,LIFE INSURANCE,INSURANCE,"FINANCE, INSURANCE & REAL ESTATE",105,"$8,784"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,NUCLEAR ENERGY,NUCLEAR ENERGY,ENERGY & NATURAL RESOURCES,18,"$8,638"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,OUTDOOR ADVERTISING SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,8,"$8,550"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,AGRICULTURAL CHEMICALS (FERTILIZERS & PESTICIDES),AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,9,"$8,465"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,CHILDREN'S RIGHTS,HUMAN RIGHTS,IDEOLOGY/SINGLE ISSUE,11,"$8,398"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,ELECTRICAL SUPPLY,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,12,"$8,355"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,"VEGETABLES, FRUITS & TREE NUTS",CROP PRODUCTION & BASIC PROCESSING,AGRICULTURE,17,"$8,325"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,HEALTH CARE PRODUCTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,6,"$8,300"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,HOUSEHOLD & OFFICE PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,49,"$8,283"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,OPTOMETRISTS & OPHTHALMOLOGISTS,HEALTH PROFESSIONALS,HEALTH,73,"$8,271"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,REPUBLICAN/CONSERVATIVE,CONSERVATIVE POLICY ORGANIZATION,IDEOLOGY/SINGLE ISSUE,41,"$8,203"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,SECURITY SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,28,"$8,201"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,TRAVEL AGENTS,LODGING & TOURISM,GENERAL BUSINESS,5,"$8,150"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,INDEPENDENT OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,12,"$8,150"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,TEAMSTERS UNIONS,TRANSPORTATION UNIONS,LABOR,17,"$8,125"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,MARKETING RESEARCH SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,12,"$8,040"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,ENERGY PRODUCTION & DISTRIBUTION,MISCELLANEOUS ENERGY,ENERGY & NATURAL RESOURCES,65,"$7,976"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,COMMERCIAL PRINTING & TYPESETTING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,6,"$7,785"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,PHYSICAL FITNESS CENTERS,MISCELLANEOUS SERVICES,GENERAL BUSINESS,64,"$7,748"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,FOOD CATERING & FOOD SERVICES,FOOD & BEVERAGE,GENERAL BUSINESS,9,"$7,550"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,TRUCKING COMPANIES & SERVICES,TRUCKING,TRANSPORTATION,35,"$7,519"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,SATELLITE TV OPERATORS,CABLE TV,COMMUNICATIONS & ELECTRONICS,15,"$7,470"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,POULTRY & EGGS,POULTRY & EGGS,AGRICULTURE,9,"$7,366"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,"TECHNICAL, BUSINESS & VOCATIONAL SCHOOLS AND SERVICES",EDUCATION,GOVERNMENT AGENCIES/EDUCATION/OTHER,12,"$7,295"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,OTHER/SINGLE ISSUE GROUPS,IDEOLOGY/SINGLE ISSUE,10,"$7,250"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,FARMERS/RANCHERS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,AGRICULTURE,32,"$7,132"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,FOOD CATERING & FOOD SERVICES,FOOD & BEVERAGE,GENERAL BUSINESS,17,"$7,056"
"MCSALLY, MARTHA E",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,INCUMBENT,HEAVY INDUSTRIAL MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,6,"$7,000"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,TAX RETURN SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",17,"$6,993"
"KELLY, MARK",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,AZ,2020,SPECIAL,US SENATE DISTRICT AZ SW-CLASS III,CHALLENGER,ENTERTAINMENT UNIONS,GENERAL TRADE UNIONS,LABOR,44,"$6,914"
