candidate,election_status,status_of_candidate,specific_party,general_party,election_jurisdiction,election_year,election_type,office_sought,incumbency_status,specific_business,general_industry,broad_sector,#_of_records,total_$
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,PAPER & PULP MILLS AND PAPER MANUFACTURING,FORESTRY & FOREST PRODUCTS,AGRICULTURE,12,"$11,279"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CLOTHING & ACCESSORIES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,5,"$11,200"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,GLASS PRODUCTS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,3,"$11,200"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,APPAREL & ACCESSORY STORES,RETAIL SALES,GENERAL BUSINESS,4,"$11,200"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OPTOMETRISTS & OPHTHALMOLOGISTS,HEALTH PROFESSIONALS,HEALTH,43,"$11,098"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CONSTRUCTION & PUBLIC WORKS,GENERAL CONTRACTORS,CONSTRUCTION,14,"$10,961"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,PHYSICAL FITNESS CENTERS,MISCELLANEOUS SERVICES,GENERAL BUSINESS,6,"$10,900"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,GREETING CARD PUBLISHING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,4,"$10,900"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,BUILDERS ASSOCIATIONS,GENERAL CONTRACTORS,CONSTRUCTION,4,"$10,725"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,DEFENSE SHIPBUILDERS,MISCELLANEOUS DEFENSE,DEFENSE,26,"$10,715"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TITLE INSURANCE & TITLE ABSTRACT OFFICES,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",17,"$10,710"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,LIQUOR WHOLESALERS,"BEER, WINE & LIQUOR",GENERAL BUSINESS,10,"$10,709"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MOBILE HOME CONSTRUCTION,HOME BUILDERS,CONSTRUCTION,5,"$10,600"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PHYSICAL FITNESS CENTERS,MISCELLANEOUS SERVICES,GENERAL BUSINESS,29,"$10,570"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,AGRICULTURAL SERVICES & RELATED INDUSTRIES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,11,"$10,500"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,BANKS & LENDING INSTITUTIONS,BANKS & LENDING INSTITUTIONS,"FINANCE, INSURANCE & REAL ESTATE",8,"$10,470"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,ARCHITECTURAL SERVICES,CONSTRUCTION SERVICES,CONSTRUCTION,33,"$10,422"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,POULTRY & EGGS,POULTRY & EGGS,AGRICULTURE,11,"$10,400"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,COMMERCIAL TELEVISION & RADIO STATIONS,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,7,"$10,400"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"DAIRY FARMERS & WHOLESALE AND RETAIL MILK, CHEESE AND ICE CREAM DEALERS",DAIRY,AGRICULTURE,13,"$10,350"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,RURAL ELECTRIC COOPERATIVES,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,11,"$10,250"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,SECURITY BROKERS & INVESTMENT COMPANIES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",9,"$10,214"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,NURSING HOMES,HOSPITALS & NURSING HOMES,HEALTH,7,"$10,150"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,BUILDING MATERIALS,BUILDING MATERIALS & EQUIPMENT,CONSTRUCTION,6,"$10,100"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,AUTO REPAIR,AUTOMOTIVE,TRANSPORTATION,19,"$10,011"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,METAL MINING & PROCESSING,MINING,ENERGY & NATURAL RESOURCES,6,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PRO-BUSINESS ORGANIZATIONS,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,2,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,FUNERAL SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,4,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,COMMUNICATIONS & HI-TECH UNIONS,GENERAL TRADE UNIONS,LABOR,2,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,RETAIL TRADE UNIONS,GENERAL TRADE UNIONS,LABOR,6,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,SPACE VEHICLES & COMPONENTS,AIR TRANSPORT,TRANSPORTATION,5,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,FIRE FIGHTERS UNIONS AND ASSOCIATIONS,PUBLIC SECTOR UNIONS,LABOR,4,"$10,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OTHER FINANCIAL SERVICES,MISCELLANEOUS FINANCE,"FINANCE, INSURANCE & REAL ESTATE",16,"$9,934"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HARDWARE & TOOLS,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,5,"$9,900"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,TRANSPORTATION,MISCELLANEOUS TRANSPORT,TRANSPORTATION,9,"$9,400"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,ELECTRICAL CONTRACTORS,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,10,"$9,350"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,JEWELRY,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,22,"$9,225"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HEAVY INDUSTRIAL MANUFACTURING,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,7,"$9,150"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"CHURCHES, CLERGY & RELIGIOUS ORGANIZATIONS",CLERGY,GOVERNMENT AGENCIES/EDUCATION/OTHER,41,"$9,061"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,AIR TRANSPORT,AIR TRANSPORT,TRANSPORTATION,6,"$9,000"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,NATURAL GAS TRANSMISSION & DISTRIBUTION,OIL & GAS,ENERGY & NATURAL RESOURCES,18,"$8,908"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,EXPRESS DELIVERY SERVICES,AIR TRANSPORT,TRANSPORTATION,40,"$8,803"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,ARCHITECTURAL SERVICES,CONSTRUCTION SERVICES,CONSTRUCTION,12,"$8,756"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,NURSES,HEALTH PROFESSIONALS,HEALTH,48,"$8,733"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,OTHER NON-PHYSICIAN HEALTH PRACTITIONERS,HEALTH PROFESSIONALS,HEALTH,3,"$8,400"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,WINE & DISTILLED SPIRITS MANUFACTURING,"BEER, WINE & LIQUOR",GENERAL BUSINESS,5,"$8,350"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,VETERINARIANS,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,9,"$8,350"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,TOBACCO & TOBACCO PRODUCTS,TOBACCO,AGRICULTURE,16,"$8,237"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,DEMOCRATIC PARTY COMMITTEES,PARTY COMMITTEES,PARTY,39,"$8,215"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,ELDERLY ISSUES & SOCIAL SECURITY,ELDERLY/SOCIAL SECURITY,IDEOLOGY/SINGLE ISSUE,11,"$8,152"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HEALTH CARE INSTITUTIONS,HOSPITALS & NURSING HOMES,HEALTH,44,"$8,139"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TAXICABS,MISCELLANEOUS TRANSPORT,TRANSPORTATION,28,"$8,050"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TRUCKING,TRUCKING,TRANSPORTATION,6,"$8,000"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,MINORITY & ETHNIC GROUPS,MINORITY & DISABILITY GROUPS,IDEOLOGY/SINGLE ISSUE,2,"$7,917"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,PRIVATE PRISONS & CORRECTIONS FACILITIES,MISCELLANEOUS BUSINESS,GENERAL BUSINESS,5,"$7,750"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,BEVERAGES (NON-ALCOHOLIC),FOOD & BEVERAGE,GENERAL BUSINESS,7,"$7,718"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,CHILDREN'S RIGHTS,HUMAN RIGHTS,IDEOLOGY/SINGLE ISSUE,2,"$7,700"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,SEA FREIGHT & PASSENGER SERVICES,SEA TRANSPORT,TRANSPORTATION,4,"$7,600"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,SMALL BUSINESS ORGANIZATIONS,BUSINESS ASSOCIATIONS,GENERAL BUSINESS,3,"$7,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OTHER TRANSPORTATION UNIONS,TRANSPORTATION UNIONS,LABOR,2,"$7,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,AVIATION SERVICES & AIRPORTS,AIR TRANSPORT,TRANSPORTATION,3,"$7,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,HEALTH CARE PRODUCTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,7,"$7,433"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,LANDSCAPING & EXCAVATION SERVICES,SPECIAL TRADE CONTRACTORS,CONSTRUCTION,10,"$7,350"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,SECURITY SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,5,"$7,350"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,TELEPHONE & COMMUNICATIONS EQUIPMENT,TELECOM SERVICES & EQUIPMENT,COMMUNICATIONS & ELECTRONICS,11,"$7,289"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"DAIRY FARMERS & WHOLESALE AND RETAIL MILK, CHEESE AND ICE CREAM DEALERS",DAIRY,AGRICULTURE,13,"$7,216"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,INDEPENDENT POWER GENERATION & COGENERATION,ELECTRIC UTILITIES,ENERGY & NATURAL RESOURCES,5,"$7,200"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PUBLIC OFFICIAL (ELECTED OR APPOINTED),CIVIL SERVANTS/PUBLIC OFFICIALS,GOVERNMENT AGENCIES/EDUCATION/OTHER,6,"$7,050"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,PHARMACEUTICAL WHOLESALE,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,4,"$7,000"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,COMMERCIAL PRINTING & TYPESETTING,PRINTING & PUBLISHING,COMMUNICATIONS & ELECTRONICS,7,"$6,991"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,BROADCASTING & MOTION PICTURES,TV & MOVIE PRODUCTION/DISTRIBUTION,COMMUNICATIONS & ELECTRONICS,4,"$6,850"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,TRAVEL AGENTS,LODGING & TOURISM,GENERAL BUSINESS,9,"$6,850"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,RAILROADS,RAILROADS,ENERGY & NATURAL RESOURCES,6,"$6,790"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,MARKETING RESEARCH SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,10,"$6,750"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,NUCLEAR ENERGY,NUCLEAR ENERGY,ENERGY & NATURAL RESOURCES,3,"$6,600"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,"ENVIRONMENTAL SERVICES, EQUIPMENT & CONSULTING",ENVIRONMENTAL SERVICES & EQUIPMENT,ENERGY & NATURAL RESOURCES,9,"$6,550"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,PSYCHIATRISTS & PSYCHOLOGISTS,HEALTH PROFESSIONALS,HEALTH,14,"$6,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,FARM ORGANIZATIONS & COOPERATIVES,AGRICULTURAL SERVICES & PRODUCTS,AGRICULTURE,5,"$6,500"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,FREIGHT & DELIVERY SERVICES,MISCELLANEOUS TRANSPORT,TRANSPORTATION,4,"$6,500"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,RESORTS,LODGING & TOURISM,GENERAL BUSINESS,8,"$6,325"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"PUBLIC WORKS, INDUSTRIAL & COMMERCIAL CONSTRUCTION",GENERAL CONTRACTORS,CONSTRUCTION,5,"$6,311"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,HOUSEHOLD APPLIANCES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,5,"$6,300"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,INDEPENDENT OIL & GAS PRODUCERS,OIL & GAS,ENERGY & NATURAL RESOURCES,13,"$6,196"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,FUNERAL SERVICES,MISCELLANEOUS SERVICES,GENERAL BUSINESS,19,"$6,190"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"ENVIRONMENTAL SERVICES, EQUIPMENT & CONSULTING",ENVIRONMENTAL SERVICES & EQUIPMENT,ENERGY & NATURAL RESOURCES,4,"$6,150"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OFFICE MACHINES,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,13,"$6,150"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,ELECTRICAL WORKERS/IBEW,GENERAL TRADE UNIONS,LABOR,21,"$6,142"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,SECURITY BROKERS & INVESTMENT COMPANIES,SECURITIES & INVESTMENT,"FINANCE, INSURANCE & REAL ESTATE",3,"$6,100"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,CAR & TRUCK RENTAL AGENCIES,AUTOMOTIVE,TRANSPORTATION,5,"$6,017"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,REAL ESTATE,REAL ESTATE,"FINANCE, INSURANCE & REAL ESTATE",9,"$6,000"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,FISH PROCESSING,FOOD & BEVERAGE,GENERAL BUSINESS,3,"$5,913"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,MISCELLANEOUS RETAIL STORES,RETAIL SALES,GENERAL BUSINESS,7,"$5,880"
"JAMES, JOHN",LOST-GENERAL,LOST,REPUBLICAN,REPUBLICAN,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,CHALLENGER,NUTRITIONAL & DIETARY SUPPLEMENTS,PHARMACEUTICALS & HEALTH PRODUCTS,HEALTH,4,"$5,860"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,OUTDOOR ADVERTISING SERVICES,BUSINESS SERVICES,GENERAL BUSINESS,12,"$5,850"
"PETERS SR, GARY CHARLES",WON-GENERAL,WON,DEMOCRATIC,DEMOCRATIC,MI,2020,STANDARD,US SENATE DISTRICT MI SW-CLASS II,INCUMBENT,"RECYCLING OF METAL, PAPER, PLASTICS, ETC.",MISCELLANEOUS MANUFACTURING & DISTRIBUTING,GENERAL BUSINESS,3,"$5,850"
